date_time	HORIZONTAL	VERTICAL	DECLINACION	INTENSIDAD_TOTAL
1999-11-30		17261.437187171996	-5.383138969861524	
1999-12-31		17250.40741803279		
2000-01-31	27992.16953629034	17243.487636559134	-5.395237268509731	32877.0426614651
2000-02-29	27990.919660714295	17239.65532440475	-5.408642335756218	32873.96786373512
2000-03-31	27999.76180913978	17231.39541989248	-5.412249103936834	32877.16837512096
2000-04-30	27977.798033333318	17230.610593333317	-5.440745370377771	32858.06102033333
2000-05-31	27978.370420698957	17225.781989247313	-5.442877464157245	32856.00834205644
2000-06-30	27980.27735416665	17219.858888888888	-5.445930555556936	32854.5258560278
2000-07-31	27963.3691354839	17212.992318548393	-5.4666285842258056	32836.53759219084
2000-08-31	27959.49550645163	17205.884511021522	-5.474475231497214	32829.5049229301
2000-09-30	27948.322006249993	17188.543110000024	-5.48329212961667	32810.90561423611
2000-10-31	27937.17402	17180.370683333313	-5.493071759258345	32797.12738244445
2000-11-30	27940.892012222215	17177.649113194428	-5.500634259269449	32798.86559572223
2000-12-31	27953.476821236512	17159.584785349463	-5.500916906163801	32800.1311552016
2001-01-31	27951.85108709676	17160.672778225824	-5.509495138905565	32799.31375662638
2001-02-28	27951.10775375002	17149.782709821444	-5.5225694444211415	32792.98488303574
2001-03-31	27929.50729462366	17148.132184139802	-5.539992607525544	32773.72528934136
2001-04-30	27915.416452222205	17146.50631805556	-5.572159259255553	32760.86104324996
2001-05-31	27928.898870967772	17142.379737903226	-5.5655849014314525	32770.18344350805
2001-06-30	27927.160491111055	17135.83251916666	-5.571914814824992	32765.276684444456
2001-07-31	27923.620483870975	17127.49649462367	-5.578615591397841	32757.899635537637
2001-08-31	27921.677210483864	17117.384901209676	-5.588025462949985	32750.95946876344
2001-09-30	27913.637511111057	17100.526772499965	-5.598309490740271	32735.300263500023
2001-10-31	27879.80996451616	17095.164419354835	-5.615770609321248	32703.66304013442
2001-11-30	27874.50523888888	17089.43646999999	-5.6330874999944465	32696.147070291638
2001-12-31	27893.463227688193	17081.23422580644	-5.627866858232769	32708.01680666665
2002-01-31	27899.8269870968	17071.16743548385	-5.6382974537041735	32708.188576545715
2002-02-28	27890.557062500007	17064.672399999996	-5.651310019849708	32696.89215736604
2002-03-31	27894.459580645165	17057.696298387098	-5.664719982072582	32696.585004220415
2002-04-30	27878.586806666623	17056.998942361148	-5.675219907397218	32682.67955570835
2002-05-31	27873.57870679612	17053.636760752688	-5.6869130636708505	32676.293070624146
