date_time	HORIZONTAL	VERTICAL	DECLINACION	INTENSIDAD_TOTAL
2013-12-05	27351.455583333332	15698.945125	-7.112569444499999	31536.631436249998
2013-12-06	27363.610416666666	15701.495375	-7.107916666708334	31548.444557916675
2013-12-07	27377.62925	15698.099249999997	-7.1089583334999995	31558.91413833333
2013-12-08	27380.959208333337	15700.182374999997	-7.104444444416667	31562.839154999994
2013-12-09	27355.047666666665	15700.485374999998	-7.1200000000833334	31540.513314999993
2013-12-10	27352.11575	15697.771000000002	-7.120763888875	31536.619943333335
2013-12-11	27348.766374999992	15694.955625	-7.107361111124999	31532.314429999995
2013-12-12	27350.979875	15693.301749999997	-7.113819444500002	31533.41240833333
2013-12-13	27354.086541666667	15694.273874999999	-7.110833333375001	31536.587801666665
2013-12-14	27380.502916666675	15690.751499999998	-7.106527777750002	31557.756413333325
2013-12-15	27348.96054166667	15692.329624999998	-7.113750000041666	31531.174979583328
2013-12-16	27346.543166666666	15693.352249999998	-7.12083333325	31529.586558749997
2013-12-17	27350.853666666662	15687.658375	-7.123611111125	31530.495118749997
2013-12-18	27354.183625	15691.256499999998	-7.115625000000001	31535.171395833328
2013-12-19	27363.532749999995	15691.736250000002	-7.113680555541667	31543.521906249996
2013-12-20	27354.989416666667	15686.345374999999	-7.117847222249999	31533.428779583337
2013-12-21	27371.367375	15692.430625	-7.111041666624999	31550.66463375001
2013-12-22	27377.299166666668	15685.916125000002	-7.116111111125	31552.57365291666
2013-12-23	27384.531874999997	15685.853000000001	-7.1152083333333325	31558.815448333335
2013-12-24	27382.07566666667	15681.951875000004	-7.125069444375002	31554.746241666664
2013-12-25	27369.22183333333	15685.221750000002	-7.1210416666250005	31545.216744583344
2013-12-26	27354.39720833334	15686.660999999995	-7.118055555583335	31533.069159583334
2013-12-27	27363.853124999994	15685.840375	-7.127013888791666	31540.867070416673
2013-12-28	27374.716749999996	15680.929250000001	-7.109374999958335	31547.851763749994
2013-12-29	27377.677791666665	15681.989749999999	-7.110972222208335	31550.94589375
2013-12-30	27366.251083333333	15686.698875000004	-7.111736111041666	31543.37337916667
2013-12-31	27365.62004166667	15687.380625000003	-7.113888888916667	31543.164001250003
2014-01-01	27354.203125	15687.309666666666	-7.1450694444166665	31533.224187499993
2014-01-02	27344.842749999996	15685.230666666668	-7.151736111208332	31524.072965416668
2014-01-03	27344.232083333325	15684.30666666667	-7.166458333333334	31523.08253333333
2014-01-04	27356.645791666666	15682.227666666666	-7.145555555541666	31532.820456666657
2014-01-05	27348.201416666674	15680.572166666665	-7.152291666583333	31524.670330833334
2014-01-06	27350.920791666667	15685.243499999999	-7.149652777666667	31529.34976833334
