month_fmt,month,temp,tma_6,tma_60,tma_132
1907/10/01,1907-10-01,-0.24,-0.3657142857,-0.3537704918,-0.2537593985
1907/11/01,1907-11-01,-0.48,-0.38,-0.356557377,-0.2582706767
1907/12/01,1907-12-01,-0.48,-0.3814285714,-0.3580327869,-0.2613533835
1908/01/01,1908-01-01,-0.43,-0.3814285714,-0.3575409836,-0.2643609023
1908/02/01,1908-02-01,-0.3,-0.3728571429,-0.3581967213,-0.2655639098
1908/03/01,1908-03-01,-0.53,-0.3985714286,-0.3660655738,-0.2684962406
1908/04/01,1908-04-01,-0.45,-0.4157142857,-0.3696721311,-0.2709022556
1908/05/01,1908-05-01,-0.41,-0.44,-0.3693442623,-0.2738345865
1908/06/01,1908-06-01,-0.41,-0.43,-0.3686885246,-0.2765413534
1908/07/01,1908-07-01,-0.39,-0.4171428571,-0.3675409836,-0.2782706767
1908/08/01,1908-08-01,-0.46,-0.4214285714,-0.368852459,-0.2812030075
1908/09/01,1908-09-01,-0.35,-0.4285714286,-0.3667213115,-0.2830827068
1908/10/01,1908-10-01,-0.44,-0.4157142857,-0.3660655738,-0.2858646617
1908/11/01,1908-11-01,-0.49,-0.4214285714,-0.3662295082,-0.2886466165
1908/12/01,1908-12-01,-0.49,-0.4328571429,-0.3668852459,-0.2909022556
1909/01/01,1909-01-01,-0.68,-0.4714285714,-0.3693442623,-0.2945864662
1909/02/01,1909-02-01,-0.47,-0.4828571429,-0.3659016393,-0.2978947368
1909/03/01,1909-03-01,-0.51,-0.49,-0.3645901639,-0.2995488722
1909/04/01,1909-04-01,-0.6,-0.5257142857,-0.3660655738,-0.3002255639
1909/05/01,1909-05-01,-0.56,-0.5428571429,-0.3663934426,-0.3019548872
1909/06/01,1909-06-01,-0.52,-0.5471428571,-0.3659016393,-0.3034586466
1909/07/01,1909-07-01,-0.44,-0.54,-0.3647540984,-0.3052631579
1909/08/01,1909-08-01,-0.3,-0.4857142857,-0.3609836066,-0.3057142857
1909/09/01,1909-09-01,-0.35,-0.4685714286,-0.3585245902,-0.3064661654
1909/10/01,1909-10-01,-0.36,-0.4471428571,-0.3559016393,-0.307593985
1909/11/01,1909-11-01,-0.3,-0.4042857143,-0.3542622951,-0.3073684211
1909/12/01,1909-12-01,-0.55,-0.4028571429,-0.3598360656,-0.3086466165
1910/01/01,1910-01-01,-0.44,-0.3914285714,-0.3613114754,-0.310075188
1910/02/01,1910-02-01,-0.44,-0.3914285714,-0.3619672131,-0.3119548872
1910/03/01,1910-03-01,-0.5,-0.42,-0.3604918033,-0.3127067669
1910/04/01,1910-04-01,-0.4,-0.4271428571,-0.363442623,-0.3131578947
1910/05/01,1910-05-01,-0.34,-0.4242857143,-0.3631147541,-0.3142105263
1910/06/01,1910-06-01,-0.37,-0.4342857143,-0.3637704918,-0.3152631579
1910/07/01,1910-07-01,-0.34,-0.4042857143,-0.3644262295,-0.3153383459
1910/08/01,1910-08-01,-0.35,-0.3914285714,-0.3654098361,-0.3166917293
1910/09/01,1910-09-01,-0.36,-0.38,-0.367704918,-0.3189473684
1910/10/01,1910-10-01,-0.38,-0.3628571429,-0.3709836066,-0.3216541353
1910/11/01,1910-11-01,-0.53,-0.3814285714,-0.3755737705,-0.3252631579
1910/12/01,1910-12-01,-0.66,-0.4271428571,-0.3847540984,-0.3311278195
1911/01/01,1911-01-01,-0.63,-0.4642857143,-0.3921311475,-0.3337593985
1911/02/01,1911-02-01,-0.58,-0.4985714286,-0.3970491803,-0.3353383459
1911/03/01,1911-03-01,-0.6,-0.5342857143,-0.4019672131,-0.3396992481
1911/04/01,1911-04-01,-0.53,-0.5585714286,-0.4080327869,-0.3438345865
1911/05/01,1911-05-01,-0.51,-0.5771428571,-0.4157377049,-0.3467669173
1911/06/01,1911-06-01,-0.47,-0.5685714286,-0.4195081967,-0.3495488722
1911/07/01,1911-07-01,-0.41,-0.5328571429,-0.4227868852,-0.3517293233
1911/08/01,1911-08-01,-0.41,-0.5014285714,-0.4254098361,-0.3539097744
1911/09/01,1911-09-01,-0.37,-0.4714285714,-0.4281967213,-0.3559398496
1911/10/01,1911-10-01,-0.23,-0.4185714286,-0.4275409836,-0.3573684211
1911/11/01,1911-11-01,-0.18,-0.3685714286,-0.4273770492,-0.3593984962
1911/12/01,1911-12-01,-0.22,-0.3271428571,-0.4247540984,-0.3603759398
1912/01/01,1912-01-01,-0.26,-0.2971428571,-0.4263934426,-0.3618045113
1912/02/01,1912-02-01,-0.12,-0.2557142857,-0.4216393443,-0.3609774436
1912/03/01,1912-03-01,-0.35,-0.2471428571,-0.4190163934,-0.3633834586
1912/04/01,1912-04-01,-0.2,-0.2228571429,-0.4178688525,-0.3654887218
1912/05/01,1912-05-01,-0.22,-0.2214285714,-0.4152459016,-0.3669172932
1912/06/01,1912-06-01,-0.26,-0.2328571429,-0.4118032787,-0.3676691729
1912/07/01,1912-07-01,-0.44,-0.2642857143,-0.4119672131,-0.370075188
1912/08/01,1912-08-01,-0.54,-0.3042857143,-0.4149180328,-0.3730075188
1912/09/01,1912-09-01,-0.51,-0.36,-0.4175409836,-0.3753383459
1912/10/01,1912-10-01,-0.56,-0.39,-0.4213114754,-0.3778947368
1912/11/01,1912-11-01,-0.38,-0.4157142857,-0.4236065574,-0.3784210526
1912/12/01,1912-12-01,-0.43,-0.4457142857,-0.4227868852,-0.3803759398
1913/01/01,1913-01-01,-0.41,-0.4671428571,-0.4216393443,-0.3813533835
1913/02/01,1913-02-01,-0.43,-0.4657142857,-0.4216393443,-0.3830827068
1913/03/01,1913-03-01,-0.43,-0.45,-0.4237704918,-0.3860150376
1913/04/01,1913-04-01,-0.39,-0.4328571429,-0.4214754098,-0.3867669173
1913/05/01,1913-05-01,-0.47,-0.42,-0.4218032787,-0.3879699248
1913/06/01,1913-06-01,-0.48,-0.4342857143,-0.4229508197,-0.3888721805
1913/07/01,1913-07-01,-0.36,-0.4242857143,-0.4221311475,-0.3889473684
1913/08/01,1913-08-01,-0.33,-0.4128571429,-0.421147541,-0.3892481203
1913/09/01,1913-09-01,-0.35,-0.4014285714,-0.4193442623,-0.3893984962
1913/10/01,1913-10-01,-0.33,-0.3871428571,-0.4190163934,-0.3896992481
1913/11/01,1913-11-01,-0.18,-0.3571428571,-0.4147540984,-0.3887218045
1913/12/01,1913-12-01,-0.03,-0.2942857143,-0.4072131148,-0.3860150376
1914/01/01,1914-01-01,0.04,-0.22,-0.3985245902,-0.3822556391
1914/02/01,1914-02-01,-0.11,-0.1842857143,-0.3891803279,-0.3811278195
1914/03/01,1914-03-01,-0.22,-0.1685714286,-0.3850819672,-0.382406015
1914/04/01,1914-04-01,-0.29,-0.16,-0.3814754098,-0.3828571429
1914/05/01,1914-05-01,-0.23,-0.1457142857,-0.3754098361,-0.3813533835
1914/06/01,1914-06-01,-0.26,-0.1571428571,-0.3704918033,-0.379924812
1914/07/01,1914-07-01,-0.24,-0.1871428571,-0.3659016393,-0.3782706767
1914/08/01,1914-08-01,-0.14,-0.2128571429,-0.3609836066,-0.3764661654
1914/09/01,1914-09-01,-0.13,-0.2157142857,-0.3581967213,-0.3738345865
1914/10/01,1914-10-01,-0.04,-0.19,-0.3531147541,-0.3705263158
1914/11/01,1914-11-01,-0.17,-0.1728571429,-0.35,-0.3681954887
1914/12/01,1914-12-01,-0.08,-0.1514285714,-0.3463934426,-0.3654135338
1915/01/01,1915-01-01,-0.17,-0.1385714286,-0.3401639344,-0.3627067669
1915/02/01,1915-02-01,0,-0.1042857143,-0.3329508197,-0.357593985
1915/03/01,1915-03-01,-0.09,-0.09714285714,-0.3272131148,-0.3538345865
1915/04/01,1915-04-01,0.06,-0.07,-0.3180327869,-0.3495488722
1915/05/01,1915-05-01,-0.06,-0.07285714286,-0.3124590164,-0.3459398496
1915/06/01,1915-06-01,-0.2,-0.07714285714,-0.3101639344,-0.3433082707
1915/07/01,1915-07-01,-0.1,-0.08,-0.3057377049,-0.3402255639
1915/08/01,1915-08-01,-0.19,-0.08285714286,-0.3032786885,-0.3376691729
1915/09/01,1915-09-01,-0.16,-0.1057142857,-0.3001639344,-0.335112782
1915/10/01,1915-10-01,-0.24,-0.1271428571,-0.2981967213,-0.3330075188
1915/11/01,1915-11-01,-0.12,-0.1528571429,-0.2939344262,-0.3309022556
1915/12/01,1915-12-01,-0.16,-0.1671428571,-0.2878688525,-0.3305263158
1916/01/01,1916-01-01,-0.08,-0.15,-0.2783606557,-0.3284962406
1916/02/01,1916-02-01,-0.12,-0.1528571429,-0.27,-0.3263909774
1916/03/01,1916-03-01,-0.28,-0.1657142857,-0.2650819672,-0.3240601504
1916/04/01,1916-04-01,-0.3,-0.1857142857,-0.2601639344,-0.3246616541
1916/05/01,1916-05-01,-0.32,-0.1971428571,-0.2567213115,-0.3243609023
1916/06/01,1916-06-01,-0.46,-0.2457142857,-0.2559016393,-0.3253383459
1916/07/01,1916-07-01,-0.36,-0.2742857143,-0.2540983607,-0.3257894737
1916/08/01,1916-08-01,-0.25,-0.2985714286,-0.2514754098,-0.3254887218
1916/09/01,1916-09-01,-0.31,-0.3257142857,-0.2498360656,-0.3261654135
1916/10/01,1916-10-01,-0.27,-0.3242857143,-0.2481967213,-0.3268421053
1916/11/01,1916-11-01,-0.39,-0.3371428571,-0.2508196721,-0.3278947368
1916/12/01,1916-12-01,-0.8,-0.4057142857,-0.2609836066,-0.3331578947
1917/01/01,1917-01-01,-0.58,-0.4228571429,-0.2668852459,-0.3361654135
1917/02/01,1917-02-01,-0.61,-0.4585714286,-0.2726229508,-0.3386466165
1917/03/01,1917-03-01,-0.6,-0.5085714286,-0.2804918033,-0.3409022556
1917/04/01,1917-04-01,-0.5,-0.5357142857,-0.2829508197,-0.3434586466
1917/05/01,1917-05-01,-0.55,-0.5757142857,-0.2886885246,-0.3472932331
1917/06/01,1917-06-01,-0.43,-0.5814285714,-0.2921311475,-0.3487218045
1917/07/01,1917-07-01,-0.25,-0.5028571429,-0.2919672131,-0.3490225564
1917/08/01,1917-08-01,-0.21,-0.45,-0.2881967213,-0.3487218045
1917/09/01,1917-09-01,-0.17,-0.3871428571,-0.2821311475,-0.3484962406
1917/10/01,1917-10-01,-0.4,-0.3585714286,-0.2803278689,-0.3494736842
1917/11/01,1917-11-01,-0.28,-0.3271428571,-0.2757377049,-0.3501503759
1917/12/01,1917-12-01,-0.67,-0.3442857143,-0.2804918033,-0.3523308271
1918/01/01,1918-01-01,-0.41,-0.3414285714,-0.2801639344,-0.3542105263
1918/02/01,1918-02-01,-0.31,-0.35,-0.2785245902,-0.3534586466
1918/03/01,1918-03-01,-0.24,-0.3542857143,-0.2754098361,-0.3514285714
1918/04/01,1918-04-01,-0.45,-0.3942857143,-0.2757377049,-0.3527819549
1918/05/01,1918-05-01,-0.45,-0.4014285714,-0.2767213115,-0.3533082707
1918/06/01,1918-06-01,-0.35,-0.4114285714,-0.2747540984,-0.352406015
1918/07/01,1918-07-01,-0.31,-0.36,-0.2719672131,-0.3515037594
1918/08/01,1918-08-01,-0.29,-0.3428571429,-0.2708196721,-0.3509774436
1918/09/01,1918-09-01,-0.14,-0.3185714286,-0.267704918,-0.3493984962
1918/10/01,1918-10-01,-0.05,-0.2914285714,-0.2627868852,-0.3472932331
1918/11/01,1918-11-01,-0.1,-0.2414285714,-0.2590163934,-0.3462406015
1918/12/01,1918-12-01,-0.27,-0.2157142857,-0.2604918033,-0.3446616541
1919/01/01,1919-01-01,-0.19,-0.1928571429,-0.2631147541,-0.342481203
1919/02/01,1919-02-01,-0.22,-0.18,-0.2673770492,-0.3409022556
1919/03/01,1919-03-01,-0.19,-0.1657142857,-0.2686885246,-0.340075188
1919/04/01,1919-04-01,-0.12,-0.1628571429,-0.2670491803,-0.3369924812
1919/05/01,1919-05-01,-0.27,-0.1942857143,-0.2667213115,-0.3356390977
1919/06/01,1919-06-01,-0.36,-0.2314285714,-0.268852459,-0.3352631579
1919/07/01,1919-07-01,-0.28,-0.2328571429,-0.2691803279,-0.3342857143
1919/08/01,1919-08-01,-0.31,-0.25,-0.2703278689,-0.3336842105
1919/09/01,1919-09-01,-0.21,-0.2485714286,-0.2714754098,-0.3318045113
1919/10/01,1919-10-01,-0.18,-0.2471428571,-0.272295082,-0.3305263158
1919/11/01,1919-11-01,-0.4,-0.2871428571,-0.2781967213,-0.3302255639
1919/12/01,1919-12-01,-0.4,-0.3057142857,-0.2819672131,-0.3295488722
1920/01/01,1920-01-01,-0.21,-0.2842857143,-0.2840983607,-0.327443609
1920/02/01,1920-02-01,-0.21,-0.2742857143,-0.2847540984,-0.3239097744
1920/03/01,1920-03-01,-0.07,-0.24,-0.2859016393,-0.3209022556
1920/04/01,1920-04-01,-0.25,-0.2457142857,-0.2885245902,-0.3189473684
1920/05/01,1920-05-01,-0.26,-0.2571428571,-0.2937704918,-0.3163909774
1920/06/01,1920-06-01,-0.35,-0.25,-0.2985245902,-0.3148120301
1920/07/01,1920-07-01,-0.3,-0.2357142857,-0.3001639344,-0.3131578947
1920/08/01,1920-08-01,-0.23,-0.2385714286,-0.302295082,-0.3115789474
1920/09/01,1920-09-01,-0.18,-0.2342857143,-0.3021311475,-0.3106766917
1920/10/01,1920-10-01,-0.26,-0.2614285714,-0.3037704918,-0.31
1920/11/01,1920-11-01,-0.26,-0.2628571429,-0.3040983607,-0.3092481203
1920/12/01,1920-12-01,-0.43,-0.2871428571,-0.3091803279,-0.3102255639
1921/01/01,1921-01-01,-0.01,-0.2385714286,-0.3067213115,-0.3061654135
1921/02/01,1921-02-01,-0.18,-0.2214285714,-0.3083606557,-0.3042105263
1921/03/01,1921-03-01,-0.22,-0.22,-0.31,-0.302556391
1921/04/01,1921-04-01,-0.29,-0.2357142857,-0.3101639344,-0.3009774436
1921/05/01,1921-05-01,-0.28,-0.2385714286,-0.3098360656,-0.300075188
1921/06/01,1921-06-01,-0.27,-0.24,-0.3090163934,-0.2995488722
1921/07/01,1921-07-01,-0.14,-0.1985714286,-0.3037704918,-0.2978195489
1921/08/01,1921-08-01,-0.23,-0.23,-0.3016393443,-0.2969924812
1921/09/01,1921-09-01,-0.16,-0.2271428571,-0.3001639344,-0.2955639098
1921/10/01,1921-10-01,-0.02,-0.1985714286,-0.2954098361,-0.2930075188
1921/11/01,1921-11-01,-0.12,-0.1742857143,-0.2929508197,-0.2910526316
1921/12/01,1921-12-01,-0.16,-0.1571428571,-0.2891803279,-0.2882706767
1922/01/01,1922-01-01,-0.33,-0.1657142857,-0.2814754098,-0.2857894737
1922/02/01,1922-02-01,-0.43,-0.2071428571,-0.2790163934,-0.2842857143
1922/03/01,1922-03-01,-0.12,-0.1914285714,-0.2709836066,-0.2808270677
1922/04/01,1922-04-01,-0.23,-0.2014285714,-0.2649180328,-0.2780451128
1922/05/01,1922-05-01,-0.33,-0.2457142857,-0.2621311475,-0.2765413534
1922/06/01,1922-06-01,-0.32,-0.2742857143,-0.2583606557,-0.275112782
1922/07/01,1922-07-01,-0.24,-0.2857142857,-0.2552459016,-0.2733834586
1922/08/01,1922-08-01,-0.3,-0.2814285714,-0.2560655738,-0.272556391
1922/09/01,1922-09-01,-0.31,-0.2642857143,-0.257704918,-0.2718045113
1922/10/01,1922-10-01,-0.31,-0.2914285714,-0.26,-0.2713533835
1922/11/01,1922-11-01,-0.13,-0.2771428571,-0.2555737705,-0.2706015038
1922/12/01,1922-12-01,-0.18,-0.2557142857,-0.2539344262,-0.2706015038
1923/01/01,1923-01-01,-0.28,-0.25,-0.2475409836,-0.2710526316
1923/02/01,1923-02-01,-0.36,-0.2671428571,-0.2467213115,-0.2718045113
1923/03/01,1923-03-01,-0.34,-0.2728571429,-0.2472131148,-0.2734586466
1923/04/01,1923-04-01,-0.39,-0.2842857143,-0.2496721311,-0.2737593985
1923/05/01,1923-05-01,-0.34,-0.2885714286,-0.2478688525,-0.2748120301
1923/06/01,1923-06-01,-0.25,-0.3057142857,-0.2445901639,-0.275037594
1923/07/01,1923-07-01,-0.29,-0.3214285714,-0.2436065574,-0.2752631579
1923/08/01,1923-08-01,-0.29,-0.3228571429,-0.2432786885,-0.2741353383
1923/09/01,1923-09-01,-0.27,-0.31,-0.2429508197,-0.2721052632
1923/10/01,1923-10-01,-0.11,-0.2771428571,-0.2424590164,-0.2690977444
1923/11/01,1923-11-01,0.02,-0.2185714286,-0.2413114754,-0.2647368421
1923/12/01,1923-12-01,-0.02,-0.1728571429,-0.24,-0.2620300752
1924/01/01,1924-01-01,-0.21,-0.1671428571,-0.2390163934,-0.2603759398
1924/02/01,1924-02-01,-0.23,-0.1585714286,-0.2396721311,-0.2590225564
1924/03/01,1924-03-01,-0.06,-0.1257142857,-0.2370491803,-0.2562406015
1924/04/01,1924-04-01,-0.31,-0.1314285714,-0.2390163934,-0.2553383459
1924/05/01,1924-05-01,-0.18,-0.1414285714,-0.24,-0.2537593985
1924/06/01,1924-06-01,-0.22,-0.1757142857,-0.2391803279,-0.2518796992
1924/07/01,1924-07-01,-0.25,-0.2085714286,-0.2373770492,-0.2501503759
1924/08/01,1924-08-01,-0.33,-0.2257142857,-0.2381967213,-0.249924812
1924/09/01,1924-09-01,-0.3,-0.2357142857,-0.2380327869,-0.2496992481
1924/10/01,1924-10-01,-0.33,-0.2742857143,-0.24,-0.2495488722
1924/11/01,1924-11-01,-0.19,-0.2571428571,-0.2401639344,-0.2484962406
1924/12/01,1924-12-01,-0.41,-0.29,-0.2403278689,-0.2502255639
1925/01/01,1925-01-01,-0.36,-0.31,-0.2396721311,-0.2527067669
1925/02/01,1925-02-01,-0.37,-0.3271428571,-0.242295082,-0.2557894737
1925/03/01,1925-03-01,-0.24,-0.3142857143,-0.2427868852,-0.2567669173
1925/04/01,1925-04-01,-0.24,-0.3057142857,-0.2455737705,-0.2569172932
1925/05/01,1925-05-01,-0.3,-0.3014285714,-0.2463934426,-0.2569924812
1925/06/01,1925-06-01,-0.32,-0.32,-0.2473770492,-0.2576691729
1925/07/01,1925-07-01,-0.27,-0.3,-0.2460655738,-0.2577443609
1925/08/01,1925-08-01,-0.15,-0.27,-0.2436065574,-0.2570676692
1925/09/01,1925-09-01,-0.15,-0.2385714286,-0.242295082,-0.2571428571
1925/10/01,1925-10-01,-0.17,-0.2285714286,-0.2421311475,-0.257443609
1925/11/01,1925-11-01,0.05,-0.1871428571,-0.2370491803,-0.2567669173
1925/12/01,1925-12-01,0.09,-0.1314285714,-0.2313114754,-0.2548120301
1926/01/01,1926-01-01,0.2,-0.05714285714,-0.2209836066,-0.2527067669
1926/02/01,1926-02-01,0.07,-0.008571428571,-0.2196721311,-0.2509022556
1926/03/01,1926-03-01,0.12,0.03,-0.2147540984,-0.25
1926/04/01,1926-04-01,-0.12,0.03428571429,-0.2131147541,-0.2502255639
1926/05/01,1926-05-01,-0.21,0.02857142857,-0.2118032787,-0.2522556391
1926/06/01,1926-06-01,-0.22,-0.01,-0.2108196721,-0.2534586466
1926/07/01,1926-07-01,-0.23,-0.05571428571,-0.2101639344,-0.2536842105
1926/08/01,1926-08-01,-0.12,-0.1014285714,-0.2098360656,-0.2538345865
1926/09/01,1926-09-01,-0.12,-0.1285714286,-0.2080327869,-0.2533082707
1926/10/01,1926-10-01,-0.09,-0.1585714286,-0.2068852459,-0.2527819549
1926/11/01,1926-11-01,-0.04,-0.1471428571,-0.2072131148,-0.2512781955
1926/12/01,1926-12-01,-0.27,-0.1557142857,-0.2096721311,-0.252406015
1927/01/01,1927-01-01,-0.26,-0.1614285714,-0.2113114754,-0.2531578947
1927/02/01,1927-02-01,-0.17,-0.1528571429,-0.2086885246,-0.2538345865
1927/03/01,1927-03-01,-0.36,-0.1871428571,-0.2075409836,-0.2556390977
1927/04/01,1927-04-01,-0.3,-0.2128571429,-0.2104918033,-0.2557894737
1927/05/01,1927-05-01,-0.24,-0.2342857143,-0.2106557377,-0.2553383459
1927/06/01,1927-06-01,-0.25,-0.2642857143,-0.2093442623,-0.2548120301
1927/07/01,1927-07-01,-0.15,-0.2471428571,-0.206557377,-0.252481203
1927/08/01,1927-08-01,-0.2,-0.2385714286,-0.2059016393,-0.2512781955
1927/09/01,1927-09-01,-0.1,-0.2285714286,-0.2026229508,-0.2501503759
1927/10/01,1927-10-01,0,-0.1771428571,-0.1975409836,-0.2478195489
1927/11/01,1927-11-01,-0.02,-0.1371428571,-0.1927868852,-0.2459398496
1927/12/01,1927-12-01,-0.32,-0.1485714286,-0.1959016393,-0.2454135338
1928/01/01,1928-01-01,0,-0.1128571429,-0.1929508197,-0.2393984962
1928/02/01,1928-02-01,-0.07,-0.1014285714,-0.1895081967,-0.2355639098
1928/03/01,1928-03-01,-0.26,-0.11,-0.1878688525,-0.2329323308
1928/04/01,1928-04-01,-0.27,-0.1342857143,-0.1867213115,-0.2304511278
1928/05/01,1928-05-01,-0.29,-0.1757142857,-0.1850819672,-0.2288721805
1928/06/01,1928-06-01,-0.37,-0.2257142857,-0.1855737705,-0.227518797
1928/07/01,1928-07-01,-0.18,-0.2057142857,-0.1844262295,-0.2256390977
1928/08/01,1928-08-01,-0.21,-0.2357142857,-0.1831147541,-0.2253383459
1928/09/01,1928-09-01,-0.18,-0.2514285714,-0.1813114754,-0.225112782
1928/10/01,1928-10-01,-0.16,-0.2371428571,-0.1795081967,-0.225037594
1928/11/01,1928-11-01,-0.08,-0.21,-0.1790163934,-0.2226315789
1928/12/01,1928-12-01,-0.17,-0.1928571429,-0.1821311475,-0.2218045113
1929/01/01,1929-01-01,-0.46,-0.2057142857,-0.1893442623,-0.2202255639
1929/02/01,1929-02-01,-0.59,-0.2642857143,-0.1955737705,-0.2215789474
1929/03/01,1929-03-01,-0.31,-0.2785714286,-0.1968852459,-0.2215789474
1929/04/01,1929-04-01,-0.39,-0.3085714286,-0.202295082,-0.2227067669
1929/05/01,1929-05-01,-0.38,-0.34,-0.203442623,-0.2221804511
1929/06/01,1929-06-01,-0.4,-0.3857142857,-0.2070491803,-0.2218045113
1929/07/01,1929-07-01,-0.32,-0.4071428571,-0.2086885246,-0.2215789474
1929/08/01,1929-08-01,-0.29,-0.3828571429,-0.2093442623,-0.2214285714
1929/09/01,1929-09-01,-0.22,-0.33,-0.2075409836,-0.2209022556
1929/10/01,1929-10-01,-0.12,-0.3028571429,-0.2045901639,-0.2207518797
1929/11/01,1929-11-01,-0.11,-0.2628571429,-0.2009836066,-0.2212030075
1929/12/01,1929-12-01,-0.53,-0.2842857143,-0.206557377,-0.2244360902
1930/01/01,1930-01-01,-0.3,-0.27,-0.2047540984,-0.2246616541
1930/02/01,1930-02-01,-0.27,-0.2628571429,-0.2032786885,-0.2252631579
1930/03/01,1930-03-01,-0.08,-0.2328571429,-0.1985245902,-0.2242105263
1930/04/01,1930-04-01,-0.24,-0.2357142857,-0.1985245902,-0.2245864662
1930/05/01,1930-05-01,-0.23,-0.2514285714,-0.1983606557,-0.2254135338
1930/06/01,1930-06-01,-0.2,-0.2642857143,-0.1967213115,-0.224887218
1930/07/01,1930-07-01,-0.19,-0.2157142857,-0.1945901639,-0.2236090226
1930/08/01,1930-08-01,-0.12,-0.19,-0.1921311475,-0.222406015
1930/09/01,1930-09-01,-0.12,-0.1685714286,-0.1916393443,-0.2209774436
1930/10/01,1930-10-01,-0.08,-0.1685714286,-0.1904918033,-0.22
1930/11/01,1930-11-01,0.17,-0.11,-0.1849180328,-0.2173684211
1930/12/01,1930-12-01,-0.06,-0.08571428571,-0.1867213115,-0.2148120301
1931/01/01,1931-01-01,-0.1,-0.07142857143,-0.1898360656,-0.212556391
1931/02/01,1931-02-01,-0.23,-0.07714285714,-0.1968852459,-0.2127067669
1931/03/01,1931-03-01,-0.07,-0.07,-0.1991803279,-0.2116541353
1931/04/01,1931-04-01,-0.21,-0.08285714286,-0.2045901639,-0.2127067669
1931/05/01,1931-05-01,-0.19,-0.09857142857,-0.2057377049,-0.2122556391
1931/06/01,1931-06-01,-0.07,-0.1328571429,-0.203442623,-0.2108270677
1931/07/01,1931-07-01,-0.02,-0.1271428571,-0.2001639344,-0.2083458647
1931/08/01,1931-08-01,-0.03,-0.1171428571,-0.1968852459,-0.2063157895
1931/09/01,1931-09-01,-0.06,-0.09285714286,-0.1959016393,-0.205037594
1931/10/01,1931-10-01,0.02,-0.08,-0.1936065574,-0.2035338346
1931/11/01,1931-11-01,-0.11,-0.06571428571,-0.1939344262,-0.202406015
1931/12/01,1931-12-01,-0.09,-0.05142857143,-0.1947540984,-0.2011278195
1932/01/01,1932-01-01,0.14,-0.02142857143,-0.1880327869,-0.1968421053
1932/02/01,1932-02-01,-0.18,-0.04428571429,-0.1867213115,-0.1981203008
1932/03/01,1932-03-01,-0.19,-0.06714285714,-0.1870491803,-0.1981954887
1932/04/01,1932-04-01,-0.06,-0.06714285714,-0.1821311475,-0.1969924812
1932/05/01,1932-05-01,-0.19,-0.09714285714,-0.1803278689,-0.1962406015
1932/06/01,1932-06-01,-0.3,-0.1242857143,-0.1813114754,-0.1963909774
1932/07/01,1932-07-01,-0.24,-0.1457142857,-0.181147541,-0.1961654135
1932/08/01,1932-08-01,-0.23,-0.1985714286,-0.1824590164,-0.1968421053
1932/09/01,1932-09-01,-0.11,-0.1885714286,-0.1809836066,-0.1959398496
1932/10/01,1932-10-01,-0.11,-0.1771428571,-0.181147541,-0.1955639098
1932/11/01,1932-11-01,-0.26,-0.2057142857,-0.1854098361,-0.1973684211
1932/12/01,1932-12-01,-0.25,-0.2142857143,-0.1891803279,-0.1983458647
1933/01/01,1933-01-01,-0.34,-0.22,-0.1895081967,-0.1996992481
1933/02/01,1933-02-01,-0.34,-0.2342857143,-0.1950819672,-0.1997744361
1933/03/01,1933-03-01,-0.3,-0.2442857143,-0.198852459,-0.1987969925
1933/04/01,1933-04-01,-0.25,-0.2642857143,-0.1986885246,-0.1997744361
1933/05/01,1933-05-01,-0.29,-0.29,-0.1990163934,-0.2002255639
1933/06/01,1933-06-01,-0.33,-0.3,-0.1996721311,-0.2002255639
1933/07/01,1933-07-01,-0.21,-0.2942857143,-0.1970491803,-0.1993984962
1933/08/01,1933-08-01,-0.24,-0.28,-0.1980327869,-0.1993984962
1933/09/01,1933-09-01,-0.27,-0.27,-0.1990163934,-0.1991729323
1933/10/01,1933-10-01,-0.21,-0.2571428571,-0.1995081967,-0.1984210526
1933/11/01,1933-11-01,-0.29,-0.2628571429,-0.2016393443,-0.1982706767
1933/12/01,1933-12-01,-0.46,-0.2871428571,-0.2078688525,-0.2007518797
1934/01/01,1934-01-01,-0.24,-0.2742857143,-0.2090163934,-0.2012030075
1934/02/01,1934-02-01,-0.04,-0.25,-0.2021311475,-0.1993984962
1934/03/01,1934-03-01,-0.33,-0.2628571429,-0.1978688525,-0.1991729323
1934/04/01,1934-04-01,-0.3,-0.2671428571,-0.197704918,-0.1988721805
1934/05/01,1934-05-01,-0.11,-0.2528571429,-0.1931147541,-0.1967669173
1934/06/01,1934-06-01,-0.15,-0.2328571429,-0.1893442623,-0.1953383459
1934/07/01,1934-07-01,-0.1,-0.1814285714,-0.1844262295,-0.1942105263
1934/08/01,1934-08-01,-0.11,-0.1628571429,-0.1809836066,-0.1928571429
1934/09/01,1934-09-01,-0.16,-0.18,-0.178852459,-0.1918796992
1934/10/01,1934-10-01,-0.08,-0.1442857143,-0.176557377,-0.1904511278
1934/11/01,1934-11-01,0.03,-0.09714285714,-0.1740983607,-0.1893984962
1934/12/01,1934-12-01,-0.04,-0.08714285714,-0.1729508197,-0.1898496241
1935/01/01,1935-01-01,-0.33,-0.1128571429,-0.1696721311,-0.1921804511
1935/02/01,1935-02-01,0.15,-0.07714285714,-0.162295082,-0.1894736842
1935/03/01,1935-03-01,-0.13,-0.08,-0.16,-0.1887218045
1935/04/01,1935-04-01,-0.36,-0.1085714286,-0.1645901639,-0.1909774436
